109	100	10000	353
128	100	9800	85
68	100	9900	102
64	100	10000	118
102	100	10000	144
100	100	10000	169
100	100	10000	194
100	100	10000	219
103	100	10000	245
138	100	10000	280
101	100	10000	305
100	100	10000	330
103	100	10000	356
68	100	9900	173
63	100	9900	89
61	100	10000	105
100	100	10000	130
137	100	10000	164
106	100	10000	191
102	100	10000	216
100	100	10000	241
103	100	10000	267
109	100	10000	295
109	100	10000	322
106	100	10000	349
153	100	10000	387
108	100	10000	414
101	100	10000	439
100	100	10000	465
101	100	10000	490
72	100	9900	308
66	100	10000	325
101	100	9800	150
65	100	9800	66
1259	100	9600	81
95	100	9700	105
77	100	9800	124
76	100	9900	144
75	100	10000	163
152	100	10000	201
136	100	10000	235
134	100	10000	269
137	100	10000	303
92	100	9900	126
83	100	9900	47
79	100	10000	67
144	100	10000	103
135	100	10000	137
134	100	10000	170
137	100	10000	205
156	100	10000	244
151	100	10000	282
129	100	10000	314
133	100	10000	347
134	100	10000	381
84	100	9800	102
102	100	9800	28
80	100	9900	48
81	100	10000	68
132	100	10000	101
127	100	10000	133
127	100	10000	165
140	100	10000	200
146	100	10000	237
138	100	10000	271
90	100	10000	94
88	100	10000	116
82	100	10000	37
136	100	10000	71
137	100	10000	105
131	100	10000	138
134	100	10000	172
134	100	10000	205
138	100	10000	240
135	100	10000	274
139	100	9700	9
82	100	9800	29
81	100	9900	49
79	100	10000	69
136	100	10000	103
134	100	10000	137
134	100	10000	171
134	100	10000	204
134	100	10000	238
149	100	10000	275
88	100	9900	98
81	100	10000	118
92	100	10000	41
137	100	10000	75
137	100	10000	110
135	100	10000	144
133	100	10000	177
133	100	10000	210
133	100	10000	244
140	100	10000	279
139	100	9800	114
86	100	9800	35
81	100	9900	56
124	100	10000	87
128	100	10000	119
122	100	10000	150
120	100	10000	180
118	100	10000	209
165	100	10000	251
127	100	10000	282
186	100	10000	329
127	100	10000	361
128	100	10000	393
125	100	10000	425
126	100	10000	456
130	100	10000	489
122	100	10000	500
127	100	10000	500
127	100	10000	500
122	100	10000	500
122	100	10000	500
138	100	10000	500
562	100	10000	500
153	100	10000	500
123	100	10000	500
127	100	10000	500
121	100	10000	500
4321	100	9600	132
88	100	9700	154
56	100	9800	168
57	100	9900	182
56	100	10000	196
200	100	10000	247
149	100	10000	284
315	100	9800	63
57	100	9900	77
56	100	10000	91
147	100	10000	128
152	100	10000	166
183	100	10000	212
147	100	10000	249
1584	100	9500	98
83	100	9600	119
61	100	9700	134
64	100	9800	150
63	100	9900	166
59	100	10000	181
147	100	10000	218
150	100	10000	256
359	100	9700	46
57	100	9800	60
54	100	9900	74
53	100	10000	87
144	100	10000	123
951	100	9700	61
57	100	9800	75
55	100	9900	89
54	100	10000	103
143	100	10000	139
145	100	10000	175
148	100	10000	212
143	100	10000	248
215	100	9800	102
76	100	9900	121
57	100	10000	136
148	100	10000	173
144	100	10000	209
145	100	10000	245
145	100	10000	282
144	100	10000	318
148	100	10000	355
135	100	9800	89
60	100	9900	104
55	100	10000	118
143	100	10000	154
147	100	10000	191
145	100	10000	227
144	100	10000	263
144	100	10000	299
144	100	10000	335
140	100	9800	71
59	100	9900	85
55	100	10000	99
152	100	10000	138
146	100	10000	174
149	100	10000	212
147	100	10000	248
144	100	10000	284
218	100	9700	39
60	100	9800	54
58	100	9900	69
62	100	10000	84
142	100	10000	120
145	100	10000	156
144	100	10000	193
159	100	10000	232
144	100	10000	269
220	100	9700	24
58	100	9800	38
61	100	9900	54
53	100	10000	67
146	100	10000	104
146	100	10000	140
144	100	10000	176
143	100	10000	212
146	100	10000	249
203	100	9800	100
63	100	9900	116
55	100	10000	129
142	100	10000	165
144	100	10000	201
148	100	10000	238
144	100	10000	275
144	100	10000	311
144	100	10000	347
227	100	9700	104
57	100	9800	118
54	100	9900	132
55	100	10000	146
143	100	10000	181
145	100	10000	218
148	100	10000	255
144	100	10000	291
144	100	10000	327
223	100	9700	83
57	100	9800	97
59	100	9900	112
84	100	10000	133
144	100	10000	169
145	100	10000	206
143	100	10000	242
148	100	10000	279
251	100	9700	41
58	100	9800	56
54	100	9900	70
55	100	10000	84
144	100	10000	120
149	100	10000	157
144	100	10000	193
143	100	10000	229
145	100	10000	266
208	100	9800	118
147	100	9800	55
129	100	9900	87
55	100	10000	101
146	100	10000	137
181	100	10000	183
148	100	10000	220
143	100	10000	256
167	100	10000	297
147	100	10000	334
332	100	9700	118
114	100	9700	46
56	100	9800	60
54	100	9900	74
54	100	10000	87
176	100	10000	131
148	100	10000	168
144	100	10000	204
179	100	10000	249
144	100	10000	285
188	100	9800	133
98	100	9800	57
108	100	9900	84
54	100	10000	98
143	100	10000	134
143	100	10000	170
185	100	10000	216
143	100	10000	252
143	100	10000	288
167	100	10000	330
98	100	9900	155
123	100	9900	86
121	100	9900	16
133	100	10000	49
144	100	10000	85
142	100	10000	121
144	100	10000	157
146	100	10000	194
143	100	10000	230
143	100	10000	265
143	100	9900	202
127	100	9800	33
100	100	9900	58
55	100	10000	72
142	100	10000	108
157	100	10000	147
144	100	10000	183
147	100	10000	220
143	100	10000	256
141	100	10000	291
177	100	9800	136
124	100	9800	67
116	100	9900	96
53	100	10000	109
144	100	10000	145
145	100	10000	182
148	100	10000	219
147	100	10000	256
148	100	10000	293
144	100	10000	329
195	100	9800	178
61	100	9800	94
59	100	9900	109
54	100	10000	122
143	100	10000	158
167	100	10000	200
797	100	9700	99
62	100	9800	115
93	100	9900	138
56	100	10000	152
143	100	10000	188
168	100	10000	230
187	100	10000	277
148	100	10000	314
145	100	9700	51
59	100	9800	66
94	100	9900	89
55	100	10000	103
145	100	10000	139
144	100	10000	176
178	100	10000	220
144	100	10000	256
145	100	10000	292
184	100	9700	39
60	100	9800	54
79	100	9900	74
55	100	10000	87
144	100	10000	124
182	100	10000	169
148	100	10000	206
153	100	10000	245
176	100	10000	289
145	100	9800	126
66	100	9800	42
56	100	9900	56
55	100	10000	70
1079	100	9700	40
104	100	9800	66
74	100	9900	85
72	100	10000	103
126	100	10000	134
121	100	10000	165
119	100	10000	195
116	100	10000	224
120	100	10000	254
192	100	9800	102
79	100	9900	122
86	100	10000	143
118	100	10000	173
117	100	10000	202
122	100	10000	233
119	100	10000	263
118	100	10000	292
118	100	10000	322
121	100	10000	353
87	100	10000	275
77	100	9900	94
75	100	10000	113
123	100	10000	144
116	100	10000	173
121	100	10000	203
116	100	10000	232
118	100	10000	262
115	100	10000	291
120	100	10000	321
117	100	10000	350
118	100	10000	380
116	100	10000	409
120	100	10000	439
118	100	10000	469
120	100	10000	499
127	100	10000	500
194	100	10000	500
128	100	10000	500
119	100	10000	500
120	100	10000	500
119	100	10000	500
120	100	10000	500
263	100	9600	52
81	100	9700	73
78	100	9800	92
75	100	9900	111
76	100	10000	130
127	100	10000	162
120	100	10000	192
139	100	10000	227
126	100	10000	259
118	100	10000	288
90	100	10000	211
87	100	9900	33
80	100	10000	53
121	100	10000	84
127	100	10000	115
119	100	10000	145
122	100	10000	176
117	100	10000	205
118	100	10000	235
117	100	10000	265
122	100	9900	195
76	100	9800	15
75	100	9900	33
75	100	10000	52
124	100	10000	83
116	100	10000	112
122	100	10000	143
131	100	10000	176
118	100	10000	206
117	100	10000	235
123	100	10000	266
121	100	9800	96
77	100	9900	116
76	100	10000	135
121	100	10000	165
122	100	10000	196
118	100	10000	225
117	100	10000	255
120	100	10000	285
118	100	10000	315
124	100	10000	346
126	100	9700	77
75	100	9800	96
75	100	9900	115
75	100	10000	134
122	100	10000	165
118	100	10000	194
119	100	10000	224
117	100	10000	254
120	100	10000	284
122	100	10000	314
118	100	10000	344
78	100	9800	63
78	100	9900	83
76	100	10000	102
122	100	10000	133
119	100	10000	163
121	100	10000	193
124	100	10000	224
118	100	10000	254
122	100	10000	284
120	100	10000	315
119	100	9800	145
77	100	9800	64
82	100	9900	85
80	100	10000	105
120	100	10000	135
119	100	10000	165
117	100	10000	194
118	100	10000	224
123	100	10000	255
119	100	10000	285
120	100	10000	315
84	100	9900	136
76	100	9900	55
81	100	10000	75
122	100	10000	106
117	100	10000	135
116	100	10000	164
117	100	10000	194
127	100	10000	226
120	100	10000	256
119	100	10000	286
120	100	9900	216
87	100	9800	38
74	100	9900	56
73	100	10000	75
116	100	10000	104
117	100	10000	133
118	100	10000	163
121	100	10000	193
114	100	10000	222
115	100	10000	251
122	100	10000	281
126	100	9800	113
75	100	9800	32
75	100	9900	51
75	100	10000	69
123	100	10000	100
124	100	10000	132
125	100	10000	163
134	100	10000	197
120	100	10000	227
118	100	10000	256
123	100	9900	187
80	100	9800	7
75	100	9900	26
76	100	10000	46
124	100	10000	77
119	100	10000	107
123	100	10000	138
119	100	10000	167
117	100	10000	197
120	100	10000	227
123	100	10000	258
126	100	9800	89
76	100	9900	108
76	100	10000	127
119	100	10000	157
118	100	10000	187
123	100	10000	218
117	100	10000	247
117	100	10000	276
117	100	10000	306
121	100	10000	336
119	100	9800	166
76	100	9800	85
76	100	9900	104
75	100	10000	123
120	100	10000	153
122	100	10000	184
118	100	10000	213
118	100	10000	243
116	100	10000	272
125	100	10000	304
120	100	10000	334
79	100	9900	154
96	100	9900	78
58	100	10000	92
94	100	10000	116
96	100	10000	140
88	100	10000	162
88	100	10000	184
87	100	10000	206
90	100	10000	229
88	100	10000	251
90	100	10000	273
91	100	10000	296
91	100	10000	319
92	100	10000	342
88	100	10000	364
91	100	10000	387
88	100	10000	409
88	100	10000	431
91	100	10000	454
89	100	10000	477
90	100	10000	499
88	100	10000	500
88	100	10000	500
91	100	10000	500
88	100	10000	500
88	100	10000	500
87	100	10000	500
87	100	10000	500
90	100	10000	500
87	100	10000	500
87	100	10000	500
87	100	10000	500
90	100	10000	500
87	100	10000	500
87	100	10000	500
87	100	10000	500
87	100	10000	500
90	100	10000	500
87	100	10000	500
87	100	10000	500
86	100	10000	500
88	100	10000	500
91	100	10000	500
88	100	10000	500
89	100	10000	500
87	100	10000	500
94	100	10000	500
93	100	10000	500
89	100	10000	500
88	100	10000	500
88	100	10000	500
91	100	10000	500
88	100	10000	500
87	100	10000	500
94	100	10000	500
86	100	10000	500
89	100	10000	500
86	100	10000	500
88	100	10000	500
87	100	10000	500
94	100	9800	312
65	100	9600	28
55	100	9700	42
56	100	9800	56
55	100	9900	70
54	100	10000	84
87	100	10000	105
87	100	10000	127
90	100	10000	150
87	100	10000	172
88	100	10000	194
88	100	10000	216
89	100	10000	239
93	100	10000	262
88	100	10000	284
59	100	9900	99
59	100	9900	14
54	100	10000	28
87	100	10000	50
93	100	10000	73
87	100	10000	95
86	100	10000	116
86	100	10000	138
90	100	10000	161
88	100	10000	183
86	100	10000	204
93	100	10000	228
87	100	10000	250
90	100	9900	273
77	100	9900	92
55	100	10000	106
87	100	10000	128
120	100	10000	158
95	100	10000	182
104	100	10000	208
92	100	10000	231
90	100	10000	253
87	100	10000	275
91	100	10000	298
86	100	10000	320
86	100	10000	341
90	100	9700	64
55	100	9800	78
56	100	9900	92
53	100	10000	105
87	100	10000	127
87	100	10000	149
88	100	10000	171
90	100	10000	194
93	100	10000	217
91	100	10000	240
91	100	10000	263
90	100	10000	286
92	100	10000	309
90	100	10000	332
58	100	9800	46
57	100	9900	61
56	100	10000	75
89	100	10000	97
91	100	10000	120
85	100	10000	141
85	100	10000	163
86	100	10000	184
86	100	10000	206
90	100	10000	229
89	100	10000	251
87	100	10000	273
85	100	10000	295
85	100	10000	316
64	100	9800	32
57	100	9900	46
55	100	10000	60
87	100	10000	82
85	100	10000	103
85	100	10000	125
92	100	10000	148
85	100	10000	169
84	100	10000	190
85	100	10000	212
87	100	10000	233
98	100	10000	258
85	100	10000	279
108	100	9800	107
61	100	9800	22
58	100	9900	37
55	100	10000	51
91	100	10000	73
87	100	10000	95
86	100	10000	117
85	100	10000	138
92	100	10000	161
85	100	10000	183
85	100	10000	204
86	100	10000	226
86	100	10000	247
89	100	10000	270
90	100	9800	92
55	100	9900	106
53	100	10000	120
86	100	10000	141
86	100	10000	163
89	100	10000	185
86	100	10000	207
86	100	10000	229
87	100	10000	251
89	100	10000	273
89	100	10000	295
86	100	10000	317
86	100	10000	338
87	100	9900	260
56	100	9800	74
56	100	9900	88
53	100	10000	102
88	100	10000	124
86	100	10000	145
86	100	10000	167
92	100	10000	190
87	100	10000	212
92	100	10000	235
88	100	10000	257
89	100	10000	280
92	100	10000	303
88	100	10000	325
89	100	10000	347
86	100	10000	369
85	100	10000	390
89	100	10000	413
86	100	10000	434
85	100	10000	455
84	100	10000	477
91	100	10000	499
89	100	10000	500
59	100	9800	211
59	100	9700	26
55	100	9800	40
135	100	9900	73
54	100	10000	87
93	100	10000	110
92	100	10000	133
95	100	10000	157
97	100	10000	182
96	100	10000	206
95	100	10000	230
92	100	10000	253
93	100	10000	276
90	100	9800	99
57	100	9800	13
60	100	9900	28
57	100	10000	43
89	100	10000	65
87	100	10000	87
88	100	10000	109
91	100	10000	132
87	100	10000	154
88	100	10000	176
88	100	10000	198
87	100	10000	219
91	100	10000	242
94	100	10000	266
60	100	9900	81
61	100	10000	97
94	100	10000	120
88	100	10000	142
91	100	10000	165
87	100	10000	187
87	100	10000	209
87	100	10000	230
107	100	10000	257
88	100	10000	279
87	100	10000	301
137	100	10000	336
92	100	9800	159
63	100	9800	74
58	100	9900	89
57	100	10000	103
91	100	10000	126
88	100	10000	148
97	100	10000	173
90	100	10000	195
88	100	10000	218
87	100	10000	240
87	100	10000	261
89	100	10000	284
90	100	10000	306
87	100	10000	328
61	100	9900	143
57	100	9900	58
55	100	10000	72
90	100	10000	94
106	100	10000	121
88	100	10000	143
87	100	10000	165
86	100	10000	187
90	100	10000	210
87	100	10000	232
86	100	10000	253
86	100	10000	275
86	100	10000	297
91	100	9900	219
58	100	9800	34
55	100	9900	48
56	100	10000	62
91	100	10000	85
87	100	10000	107
89	100	10000	129
87	100	10000	151
86	100	10000	172
90	100	10000	195
87	100	10000	217
90	100	10000	239
86	100	10000	261
86	100	10000	283
88	100	9800	105
61	100	9800	20
59	100	9900	35
56	100	10000	49
90	100	10000	72
88	100	10000	94
86	100	10000	116
86	100	10000	137
90	100	10000	160
87	100	10000	182
88	100	10000	204
87	100	10000	226
92	100	10000	249
650	100	9800	212
61	100	9900	227
53	100	10000	240
88	100	10000	262
87	100	10000	284
94	100	10000	308
97	100	10000	332
89	100	9800	155
56	100	9800	69
55	100	9900	83
54	100	10000	96
91	100	10000	119
87	100	10000	141
85	100	10000	163
86	100	10000	184
99	100	10000	209
87	100	10000	231
86	100	10000	253
85	100	10000	274
85	100	10000	296
89	100	10000	318
58	100	10000	233
58	100	9900	47
55	100	10000	61
90	100	10000	84
88	100	10000	106
107	100	10000	132
89	100	10000	155
87	100	10000	177
88	100	10000	199
90	100	10000	222
89	100	10000	244
87	100	10000	266
86	100	10000	287
87	100	9900	209
71	100	9800	27
59	100	9900	42
57	100	10000	56
90	100	10000	79
86	100	10000	101
86	100	10000	122
88	100	10000	144
95	100	10000	168
87	100	10000	190
86	100	10000	212
87	100	10000	234
92	100	10000	257
127	100	10000	289
114	100	9800	17
59	100	9900	32
54	100	10000	46
89	100	10000	68
90	100	10000	90
88	100	10000	113
87	100	10000	134
85	100	10000	156
84	100	10000	177
87	100	10000	199
86	100	10000	221
86	100	10000	242
85	100	10000	263
89	100	9800	86
64	100	9900	102
56	100	10000	116
86	100	10000	137
85	100	10000	159
88	100	10000	181
88	100	10000	203
86	100	10000	225
85	100	10000	246
88	100	10000	268
91	100	10000	291
91	100	10000	314
85	100	10000	335
85	100	9900	256
63	100	9800	72
59	100	9900	87
56	100	10000	101
90	100	10000	124
85	100	10000	145
85	100	10000	167
88	100	10000	189
87	100	10000	210
87	100	10000	232
84	100	10000	253
87	100	10000	275
85	100	10000	297
85	100	10000	318
91	100	9900	241
58	100	9800	56
61	100	9900	71
56	100	10000	85
86	100	10000	107
85	100	10000	128
88	100	10000	150
84	100	10000	172
86	100	10000	193
85	100	10000	214
87	100	10000	236
92	100	10000	259
88	100	10000	281
85	100	10000	303
87	100	9800	125
60	100	9800	40
60	100	9900	55
55	100	10000	69
91	100	10000	92
89	100	10000	114
87	100	10000	136
90	100	10000	158
86	100	10000	180
85	100	10000	201
85	100	10000	223
84	100	10000	244
87	100	10000	266
86	100	10000	287
88	100	9800	109
58	100	9800	24
57	100	9900	38
56	100	10000	53
88	100	10000	75
84	100	10000	96
84	100	10000	117
84	100	10000	138
85	100	10000	159
88	100	10000	181
85	100	10000	203
87	100	10000	225
85	100	10000	246
86	100	10000	268
87	100	9800	90
56	100	9900	104
56	100	10000	118
84	100	10000	139
84	100	10000	160
88	100	10000	182
85	100	10000	204
84	100	10000	225
87	100	10000	247
100	100	10000	272
93	100	10000	295
86	100	10000	317
88	100	10000	339
86	100	10000	361
89	100	10000	383
89	100	10000	405
85	100	10000	427
86	100	10000	448
88	100	10000	470
88	100	10000	492
85	100	10000	500
84	100	10000	500
86	100	9900	404
59	100	9700	118
56	100	9700	33
57	100	9800	47
53	100	9900	60
56	100	10000	74
87	100	10000	96
87	100	10000	118
88	100	10000	140
94	100	10000	164
95	100	10000	188
93	100	10000	211
92	100	10000	234
89	100	10000	257
100	100	10000	282
93	100	9700	5
60	100	9800	21
57	100	9900	35
56	100	10000	49
90	100	10000	72
86	100	10000	93
86	100	10000	115
87	100	10000	137
85	100	10000	158
89	100	10000	180
85	100	10000	202
85	100	10000	223
86	100	10000	245
86	100	10000	267
62	100	9900	82
68	100	10000	99
86	100	10000	121
86	100	10000	142
87	100	10000	164
86	100	10000	186
91	100	10000	209
95	100	10000	233
88	100	10000	255
87	100	10000	276
90	100	10000	299
88	100	10000	321
89	100	10000	344
89	100	9700	66
56	100	9800	80
55	100	9900	94
60	100	10000	109
91	100	10000	132
87	100	10000	154
85	100	10000	175
86	100	10000	197
88	100	10000	219
85	100	10000	240
86	100	10000	262
88	100	10000	284
84	100	10000	305
91	100	10000	328
57	100	9900	143
61	100	9900	58
58	100	10000	72
88	100	10000	95
311	100	10000	173
93	100	10000	196
87	100	10000	218
88	100	10000	240
88	100	10000	262
89	100	10000	284
89	100	10000	307
87	100	9900	228
56	100	9800	43
52	100	9900	56
54	100	10000	69
88	100	10000	92
87	100	10000	113
85	100	10000	135
87	100	10000	157
86	100	10000	178
90	100	10000	201
88	100	10000	223
88	100	10000	245
89	100	10000	268
89	100	10000	290
104	100	9800	116
56	100	9800	30
55	100	9900	44
55	100	10000	58
89	100	10000	81
90	100	10000	103
94	100	10000	127
89	100	10000	149
89	100	10000	172
89	100	10000	194
89	100	10000	216
93	100	10000	240
89	100	10000	262
89	100	10000	285
56	100	9900	99
55	100	10000	113
92	100	10000	136
89	100	10000	158
89	100	10000	181
88	100	10000	203
89	100	10000	225
92	100	10000	248
89	100	10000	271
88	100	10000	293
89	100	10000	315
90	100	10000	338
92	100	10000	361
57	100	9800	76
57	100	9900	90
61	100	10000	105
113	100	10000	134
364	100	10000	225
99	100	10000	250
87	100	10000	272
87	100	10000	294
88	100	10000	316
88	100	10000	338
89	100	10000	360
87	100	10000	382
85	100	10000	403
86	100	10000	425
89	100	10000	447
104	100	10000	473
153	100	9700	112
88	100	9700	34
55	100	9800	48
107	100	9900	75
55	100	10000	89
146	100	10000	126
144	100	10000	162
144	100	10000	198
142	100	10000	234
146	100	10000	270
141	100	9700	6
58	100	9800	20
55	100	9900	34
53	100	10000	48
139	100	10000	82
142	100	10000	118
139	100	10000	153
141	100	10000	189
144	100	10000	225
143	100	10000	260
140	100	9800	96
57	100	9900	110
54	100	10000	123
140	100	10000	159
139	100	10000	194
142	100	10000	229
138	100	10000	264
142	100	10000	299
141	100	10000	334
144	100	9700	71
57	100	9800	85
53	100	9900	98
52	100	10000	112
138	100	10000	146
141	100	10000	181
148	100	10000	218
140	100	10000	253
141	100	10000	289
143	100	10000	325
67	100	9900	142
57	100	9900	56
55	100	10000	70
140	100	10000	105
141	100	10000	141
89	100	10000	163
92	100	10000	186
88	100	10000	208
86	100	10000	230
87	100	10000	252
85	100	10000	273
92	100	10000	296
86	100	9900	218
87	100	9800	40
55	100	9900	54
53	100	10000	67
91	100	10000	90
88	100	10000	112
86	100	10000	134
85	100	10000	155
86	100	10000	177
89	100	10000	199
86	100	10000	221
85	100	10000	242
114	100	10000	271
94	100	10000	295
89	100	10000	317
90	100	10000	340
87	100	10000	362
87	100	10000	383
90	100	10000	406
86	100	10000	428
86	100	10000	449
89	100	10000	472
86	100	10000	493
89	100	10000	500
87	100	10000	500
86	100	10000	500
86	100	10000	500
89	100	10000	500
100	100	10000	500
91	100	10000	500
85	100	10000	500
85	100	10000	500
88	100	10000	500
85	100	10000	500
91	100	10000	500
86	100	10000	500
85	100	10000	500
88	100	10000	500
94	100	10000	500
86	100	10000	500
89	100	10000	500
84	100	10000	500
88	100	10000	500
87	100	10000	500
84	100	10000	500
84	100	10000	500
87	100	10000	500
87	100	10000	500
86	100	10000	500
84	100	10000	500
85	100	10000	500
88	100	10000	500
84	100	10000	500
87	100	10000	500
86	100	10000	500
85	100	10000	500
87	100	10000	500
86	100	10000	500
84	100	10000	500
83	100	10000	500
83	100	10000	500
87	100	10000	500
85	100	10000	500
86	100	10000	500
84	100	10000	500
83	100	10000	500
88	100	10000	500
85	100	10000	500
84	100	10000	500
85	100	10000	500
90	100	10000	500
84	100	10000	500
85	100	10000	500
88	100	10000	500
119	100	9800	312
129	100	9600	44
59	100	9700	59
53	100	9800	72
55	100	9900	86
57	100	10000	100
85	100	10000	121
86	100	10000	143
92	100	10000	166
85	100	10000	187
83	100	10000	208
96	100	10000	232
85	100	10000	254
86	100	10000	275
85	100	10000	297
69	100	9900	114
58	100	9900	29
52	100	10000	42
82	100	10000	63
84	100	10000	84
81	100	10000	105
95	100	10000	128
85	100	10000	150
88	100	10000	172
83	100	10000	193
83	100	10000	214
84	100	10000	235
83	100	10000	256
85	100	10000	277
83	100	10000	298
83	100	10000	319
83	100	10000	340
82	100	10000	360
86	100	10000	382
57	100	9800	96
53	100	9800	10
53	100	9900	23
52	100	10000	36
85	100	10000	57
84	100	10000	78
80	100	10000	99
79	100	10000	118
80	100	10000	138
79	100	10000	158
82	100	10000	179
79	100	10000	199
79	100	10000	219
80	100	10000	239
79	100	10000	259
85	100	9800	80
64	100	9900	96
52	100	10000	109
80	100	10000	129
80	100	10000	149
79	100	10000	169
82	100	10000	190
79	100	10000	210
79	100	10000	230
80	100	10000	250
84	100	10000	271
80	100	10000	291
79	100	10000	311
79	100	10000	331
80	100	9900	251
58	100	9800	66
56	100	9900	80
70	100	10000	97
86	100	10000	119
83	100	10000	140
84	100	10000	161
89	100	10000	183
82	100	10000	204
82	100	10000	225
82	100	10000	245
81	100	10000	266
87	100	10000	287
82	100	10000	308
82	100	10000	329
105	100	9800	55
61	100	9900	71
51	100	10000	84
87	100	10000	105
81	100	10000	126
83	100	10000	147
80	100	10000	167
87	100	10000	189
82	100	10000	209
83	100	10000	230
82	100	10000	251
81	100	10000	271
84	100	10000	292
79	100	10000	312
123	100	9800	43
50	100	9900	56
49	100	10000	68
80	100	10000	88
81	100	10000	109
79	100	10000	129
79	100	10000	148
81	100	10000	169
80	100	10000	189
89	100	10000	211
79	100	10000	231
83	100	10000	252
79	100	10000	272
85	100	10000	293
126	100	9800	25
51	100	9900	38
51	100	10000	51
80	100	10000	71
79	100	10000	91
78	100	10000	110
83	100	10000	131
100	100	10000	156
81	100	10000	177
80	100	10000	197
82	100	10000	218
622	100	9800	173
63	100	9900	189
57	100	10000	204
700	100	9700	79
60	100	9800	94
59	100	9900	109
55	100	10000	123
945	100	9700	59
58	100	9800	74
54	100	9900	87
75	100	10000	106
89	100	10000	129
94	100	10000	152
90	100	10000	175
91	100	10000	197
544	100	9700	34
58	100	9800	48
58	100	9900	63
55	100	10000	77
91	100	10000	100
90	100	10000	122
789	100	9700	20
60	100	9800	35
58	100	9900	49
55	100	10000	63
92	100	10000	86
90	100	10000	109
89	100	10000	131
93	100	10000	155
562	100	9800	95
58	100	9900	110
54	100	10000	124
92	100	10000	147
89	100	10000	169
806	100	9700	71
60	100	9800	86
57	100	9900	100
56	100	10000	114
93	100	10000	138
92	100	10000	161
95	100	10000	185
91	100	10000	208
94	100	10000	231
503	100	9700	57
60	100	9800	72
59	100	9900	87
61	100	10000	103
941	100	9700	38
58	100	9800	53
56	100	9900	67
54	100	10000	80
94	100	10000	104
93	100	10000	127
91	100	10000	150
96	100	10000	174
94	100	10000	198
94	100	10000	221
383	100	9700	17
61	100	9800	33
57	100	9900	47
54	100	10000	61
407	100	10000	163
80	100	10000	183
82	100	10000	204
76	100	10000	223
75	100	10000	241
75	100	10000	260
135	100	9800	94
49	100	9900	107
47	100	10000	118
76	100	10000	138
76	100	10000	157
76	100	10000	176
79	100	10000	196
79	100	10000	216
78	100	10000	235
78	100	10000	255
77	100	10000	274
84	100	10000	295
76	100	10000	314
77	100	10000	334
147	100	9700	71
